timestamp,electricity_price,gas_price
2025-01-17 04:00:00+00:00,120.97,50.51627906976744
2025-01-17 05:00:00+00:00,140.8,50.51627906976744
2025-01-17 06:00:00+00:00,175.01,50.51627906976744
2025-01-17 07:00:00+00:00,205.46,50.51627906976744
2025-01-17 08:00:00+00:00,175.34,50.51627906976744
2025-01-17 09:00:00+00:00,152.7,50.51627906976744
2025-01-17 10:00:00+00:00,123.25,50.51627906976744
2025-01-17 11:00:00+00:00,122.26,50.51627906976744
2025-01-17 12:00:00+00:00,122.69,50.51627906976744
2025-01-17 13:00:00+00:00,131.26,50.51627906976744
2025-01-17 14:00:00+00:00,152.17,50.51627906976744
2025-01-17 15:00:00+00:00,168.18,50.51627906976744
2025-01-17 16:00:00+00:00,164.14,50.51627906976744
2025-01-17 17:00:00+00:00,179.92,50.51627906976744
2025-01-17 18:00:00+00:00,174.22,50.51627906976744
2025-01-17 19:00:00+00:00,148.98,50.51627906976744
2025-01-17 20:00:00+00:00,135.5,50.51627906976744
2025-01-17 21:00:00+00:00,139.97,50.51627906976744
2025-01-17 22:00:00+00:00,122.76,50.51627906976744
2025-01-17 23:00:00+00:00,122.24,51.14186046511628
2025-01-18 00:00:00+00:00,120.47,51.14186046511628
2025-01-18 01:00:00+00:00,119.56,51.14186046511628
2025-01-18 02:00:00+00:00,118.67,51.14186046511628
2025-01-18 03:00:00+00:00,114.68,51.14186046511628
2025-01-18 04:00:00+00:00,119.58,51.14186046511628
2025-01-18 05:00:00+00:00,119.4,51.14186046511628
2025-01-18 06:00:00+00:00,125.95,51.14186046511628
2025-01-18 07:00:00+00:00,144.6,51.14186046511628
2025-01-18 08:00:00+00:00,144.1,51.14186046511628
2025-01-18 09:00:00+00:00,122.3,51.14186046511628
2025-01-18 10:00:00+00:00,120.82,51.14186046511628
2025-01-18 11:00:00+00:00,118.87,51.14186046511628
2025-01-18 12:00:00+00:00,115.01,51.14186046511628
2025-01-18 13:00:00+00:00,119.38,51.14186046511628
2025-01-18 14:00:00+00:00,133.58,51.14186046511628
2025-01-18 15:00:00+00:00,144.92,51.14186046511628
2025-01-18 16:00:00+00:00,162.44,51.14186046511628
2025-01-18 17:00:00+00:00,167.57,51.14186046511628
2025-01-18 18:00:00+00:00,167.85,51.14186046511628
2025-01-18 19:00:00+00:00,156.12,51.14186046511628
2025-01-18 20:00:00+00:00,143.42,51.14186046511628
2025-01-18 21:00:00+00:00,136.4,51.14186046511628
2025-01-18 22:00:00+00:00,129.36,51.14186046511628
2025-01-18 23:00:00+00:00,129.2,51.995348837209306
2025-01-19 00:00:00+00:00,121.74,51.995348837209306
2025-01-19 01:00:00+00:00,121.05,51.995348837209306
2025-01-19 02:00:00+00:00,121.24,51.995348837209306
2025-01-19 03:00:00+00:00,120.18,51.995348837209306
2025-01-19 04:00:00+00:00,120,51.995348837209306
2025-01-19 05:00:00+00:00,121.22,51.995348837209306
2025-01-19 06:00:00+00:00,120.96,51.995348837209306
2025-01-19 07:00:00+00:00,123.34,51.995348837209306
2025-01-19 08:00:00+00:00,122.16,51.995348837209306
2025-01-19 09:00:00+00:00,121.02,51.995348837209306
2025-01-19 10:00:00+00:00,113.15,51.995348837209306
2025-01-19 11:00:00+00:00,112.25,51.995348837209306
